ticket_id,customer_id,ticket_month,reason,resolved_flag
TKT003955,CUST001986,2025-02-01,App/website login issue,1
TKT003956,CUST001986,2025-03-01,Late payment inquiry,1
TKT003957,CUST001986,2025-03-01,Fee complaint,0
TKT003958,CUST001986,2025-03-01,General inquiry,0
TKT003959,CUST001986,2025-04-01,Card not working,1
TKT003960,CUST001986,2025-04-01,Late payment inquiry,1
TKT003961,CUST001986,2025-05-01,Late payment inquiry,1
TKT003962,CUST001986,2025-07-01,Card not working,1
TKT003963,CUST001986,2025-07-01,Requesting card cancellation,1
TKT003964,CUST001986,2025-07-01,Rewards points issue,1
TKT003965,CUST001986,2025-08-01,Fee complaint,1
TKT003966,CUST001986,2025-08-01,Rewards points issue,1
TKT003967,CUST001986,2025-09-01,App/website login issue,0
TKT003968,CUST001986,2025-10-01,Fee complaint,1
TKT003969,CUST001986,2025-11-01,Fraud concern,1
TKT003970,CUST001990,2025-01-01,Rewards points issue,1
TKT003971,CUST001990,2025-04-01,Billing dispute,1
TKT003972,CUST001990,2025-04-01,Rewards points issue,1
TKT003973,CUST001990,2025-04-01,Fee complaint,1
TKT003974,CUST001990,2025-05-01,Fee complaint,0
TKT003975,CUST001990,2025-05-01,Requesting card cancellation,1
TKT003976,CUST001990,2025-06-01,Billing dispute,1
TKT003977,CUST001990,2025-08-01,Card not working,1
TKT003978,CUST001990,2025-08-01,General inquiry,1
TKT003979,CUST001991,2025-03-01,Card not working,1
TKT003980,CUST001991,2025-03-01,Rewards points issue,0
TKT003981,CUST001993,2025-01-01,Requesting card cancellation,1
TKT003982,CUST001993,2025-01-01,Card not working,1
TKT003983,CUST001993,2025-02-01,Billing dispute,1
TKT003984,CUST001993,2025-03-01,Late payment inquiry,1
TKT003985,CUST001993,2025-03-01,Rewards points issue,1
TKT003986,CUST001996,2025-01-01,Requesting card cancellation,0
TKT003987,CUST001996,2025-02-01,Requesting card cancellation,1
TKT003988,CUST001996,2025-03-01,Fee complaint,0
TKT003989,CUST001996,2025-04-01,General inquiry,1
TKT003990,CUST001996,2025-04-01,App/website login issue,1
TKT003991,CUST001996,2025-05-01,Late payment inquiry,1
TKT003992,CUST001996,2025-07-01,General inquiry,1
TKT003993,CUST001996,2025-10-01,App/website login issue,1
TKT003994,CUST001996,2025-12-01,Fee complaint,1
TKT003995,CUST001998,2025-09-01,Fee complaint,1
TKT003996,CUST001998,2025-09-01,Requesting credit limit increase,1
TKT003997,CUST001998,2025-11-01,Requesting card cancellation,1
TKT003998,CUST001998,2025-11-01,Rewards points issue,1
TKT003999,CUST001998,2025-11-01,Rewards points issue,1
TKT004000,CUST002003,2025-02-01,Late payment inquiry,1
TKT004001,CUST002003,2025-03-01,Fee complaint,1
TKT004002,CUST002003,2025-03-01,Rewards points issue,1
TKT004003,CUST002003,2025-03-01,Card not working,0
TKT004004,CUST002003,2025-03-01,Late payment inquiry,1
TKT004005,CUST002003,2025-04-01,Billing dispute,1
TKT004006,CUST002003,2025-04-01,Fee complaint,1
TKT004007,CUST002003,2025-07-01,Rewards points issue,1
TKT004008,CUST002003,2025-08-01,General inquiry,0
TKT004009,CUST002003,2025-09-01,Billing dispute,1
TKT004010,CUST002003,2025-10-01,Rewards points issue,1
TKT004011,CUST002003,2025-10-01,Requesting card cancellation,1
TKT004012,CUST002003,2025-10-01,Late payment inquiry,1
TKT004013,CUST002003,2025-11-01,App/website login issue,0
TKT004014,CUST002003,2025-11-01,General inquiry,1
TKT004015,CUST002005,2025-08-01,Fee complaint,1
TKT004016,CUST002005,2025-08-01,Late payment inquiry,1
TKT004017,CUST002005,2025-08-01,Card not working,1
TKT004018,CUST002005,2025-09-01,General inquiry,1
TKT004019,CUST002006,2025-02-01,Fee complaint,1
TKT004020,CUST002009,2025-01-01,Late payment inquiry,0
TKT004021,CUST002009,2025-01-01,General inquiry,1
TKT004022,CUST002009,2025-01-01,App/website login issue,1
TKT004023,CUST002009,2025-01-01,Billing dispute,1
TKT004024,CUST002009,2025-03-01,Billing dispute,1
TKT004025,CUST002009,2025-04-01,Late payment inquiry,1
TKT004026,CUST002009,2025-05-01,Rewards points issue,1
TKT004027,CUST002009,2025-06-01,Card not working,1
TKT004028,CUST002009,2025-06-01,Requesting card cancellation,1
TKT004029,CUST002009,2025-07-01,Requesting credit limit increase,1
TKT004030,CUST002009,2025-10-01,Rewards points issue,1
TKT004031,CUST002009,2025-11-01,App/website login issue,1
TKT004032,CUST002009,2025-11-01,Requesting card cancellation,1
TKT004033,CUST002009,2025-11-01,Fee complaint,1
TKT004034,CUST002009,2025-11-01,App/website login issue,1
TKT004035,CUST002009,2025-12-01,App/website login issue,1
TKT004036,CUST002009,2025-12-01,Fee complaint,0
TKT004037,CUST002011,2025-03-01,Card not working,1
TKT004038,CUST002011,2025-05-01,Card not working,1
TKT004039,CUST002013,2025-01-01,Card not working,1
TKT004040,CUST002013,2025-03-01,Requesting credit limit increase,1
TKT004041,CUST002013,2025-05-01,Card not working,1
TKT004042,CUST002013,2025-07-01,Fee complaint,1
TKT004043,CUST002013,2025-08-01,App/website login issue,1
TKT004044,CUST002013,2025-09-01,Requesting credit limit increase,0
TKT004045,CUST002013,2025-09-01,General inquiry,1
TKT004046,CUST002013,2025-09-01,Fee complaint,1
TKT004047,CUST002013,2025-10-01,Rewards points issue,1
TKT004048,CUST002014,2025-03-01,General inquiry,1
TKT004049,CUST002016,2025-02-01,Fee complaint,1
TKT004050,CUST002016,2025-02-01,Requesting credit limit increase,0
TKT004051,CUST002016,2025-02-01,Billing dispute,1
TKT004052,CUST002016,2025-03-01,General inquiry,1
TKT004053,CUST002016,2025-03-01,Card not working,1
TKT004054,CUST002016,2025-04-01,Late payment inquiry,1
TKT004055,CUST002016,2025-05-01,Card not working,1
TKT004056,CUST002016,2025-07-01,Billing dispute,1
TKT004057,CUST002016,2025-09-01,General inquiry,0
TKT004058,CUST002016,2025-09-01,Card not working,1
TKT004059,CUST002016,2025-10-01,Billing dispute,1
TKT004060,CUST002016,2025-11-01,General inquiry,0
TKT004061,CUST002019,2025-07-01,Fee complaint,1
TKT004062,CUST002019,2025-07-01,Card not working,1
TKT004063,CUST002019,2025-08-01,Late payment inquiry,1
TKT004064,CUST002026,2025-09-01,Card not working,1
TKT004065,CUST002027,2025-01-01,Billing dispute,1
TKT004066,CUST002027,2025-05-01,Card not working,1
TKT004067,CUST002027,2025-05-01,Billing dispute,1
TKT004068,CUST002027,2025-06-01,App/website login issue,0
TKT004069,CUST002027,2025-06-01,Rewards points issue,1
TKT004070,CUST002027,2025-07-01,Card not working,1
TKT004071,CUST002027,2025-08-01,Fee complaint,1
TKT004072,CUST002027,2025-09-01,Late payment inquiry,1
TKT004073,CUST002027,2025-09-01,Requesting card cancellation,1
TKT004074,CUST002027,2025-10-01,Fee complaint,0
TKT004075,CUST002027,2025-12-01,Billing dispute,1
TKT004076,CUST002037,2025-09-01,Rewards points issue,1
TKT004077,CUST002039,2025-01-01,Fee complaint,1
TKT004078,CUST002039,2025-03-01,Billing dispute,1
TKT004079,CUST002041,2025-03-01,App/website login issue,1
TKT004080,CUST002041,2025-03-01,Requesting card cancellation,1
TKT004081,CUST002041,2025-05-01,Fee complaint,0
TKT004082,CUST002041,2025-06-01,General inquiry,1
TKT004083,CUST002041,2025-12-01,Requesting credit limit increase,1
TKT004084,CUST002042,2025-03-01,Late payment inquiry,1
TKT004085,CUST002042,2025-04-01,Billing dispute,1
TKT004086,CUST002042,2025-04-01,Requesting card cancellation,1
TKT004087,CUST002042,2025-05-01,Card not working,1
TKT004088,CUST002042,2025-06-01,Fee complaint,1
TKT004089,CUST002042,2025-06-01,Fee complaint,1
TKT004090,CUST002042,2025-06-01,Billing dispute,1
TKT004091,CUST002042,2025-07-01,Fee complaint,1
TKT004092,CUST002042,2025-10-01,App/website login issue,1
TKT004093,CUST002042,2025-12-01,Late payment inquiry,1
TKT004094,CUST002050,2025-08-01,Requesting credit limit increase,1
TKT004095,CUST002050,2025-09-01,Fee complaint,1
TKT004096,CUST002054,2025-01-01,Card not working,1
TKT004097,CUST002054,2025-01-01,Late payment inquiry,1
TKT004098,CUST002054,2025-01-01,Billing dispute,1
TKT004099,CUST002054,2025-01-01,Billing dispute,1
TKT004100,CUST002054,2025-02-01,Late payment inquiry,1
TKT004101,CUST002054,2025-02-01,General inquiry,1
TKT004102,CUST002054,2025-02-01,Requesting card cancellation,1
TKT004103,CUST002054,2025-02-01,Rewards points issue,1
TKT004104,CUST002054,2025-03-01,App/website login issue,1
TKT004105,CUST002054,2025-03-01,Late payment inquiry,1
TKT004106,CUST002054,2025-03-01,Fee complaint,1
TKT004107,CUST002054,2025-03-01,Rewards points issue,1
TKT004108,CUST002054,2025-04-01,Fee complaint,1
TKT004109,CUST002054,2025-05-01,Fraud concern,1
TKT004110,CUST002054,2025-06-01,Late payment inquiry,1
TKT004111,CUST002054,2025-07-01,Fee complaint,1
TKT004112,CUST002054,2025-07-01,Fraud concern,1
TKT004113,CUST002054,2025-07-01,Rewards points issue,1
TKT004114,CUST002054,2025-08-01,General inquiry,1
TKT004115,CUST002054,2025-08-01,Billing dispute,1
TKT004116,CUST002054,2025-08-01,Requesting card cancellation,1
TKT004117,CUST002054,2025-08-01,Fee complaint,0
TKT004118,CUST002054,2025-08-01,App/website login issue,1
TKT004119,CUST002054,2025-09-01,Billing dispute,1
TKT004120,CUST002054,2025-09-01,Billing dispute,0
TKT004121,CUST002054,2025-09-01,App/website login issue,1
TKT004122,CUST002054,2025-09-01,Fee complaint,0
TKT004123,CUST002054,2025-10-01,General inquiry,1
TKT004124,CUST002054,2025-11-01,Billing dispute,1
TKT004125,CUST002054,2025-11-01,Fee complaint,1
TKT004126,CUST002054,2025-12-01,Card not working,1
TKT004127,CUST002054,2025-12-01,Late payment inquiry,1
TKT004128,CUST002058,2025-01-01,Requesting card cancellation,1
TKT004129,CUST002058,2025-02-01,Rewards points issue,1
TKT004130,CUST002058,2025-04-01,Card not working,0
TKT004131,CUST002058,2025-06-01,Rewards points issue,1
TKT004132,CUST002058,2025-07-01,Requesting card cancellation,1
TKT004133,CUST002058,2025-07-01,Billing dispute,1
TKT004134,CUST002058,2025-08-01,Billing dispute,1
TKT004135,CUST002058,2025-08-01,App/website login issue,1
TKT004136,CUST002058,2025-10-01,Billing dispute,0
TKT004137,CUST002058,2025-11-01,Card not working,1
TKT004138,CUST002058,2025-12-01,App/website login issue,1
TKT004139,CUST002058,2025-12-01,Requesting card cancellation,0
TKT004140,CUST002061,2025-02-01,Card not working,1
TKT004141,CUST002061,2025-02-01,Requesting credit limit increase,1
TKT004142,CUST002062,2025-04-01,Late payment inquiry,0
TKT004143,CUST002062,2025-04-01,App/website login issue,1
TKT004144,CUST002062,2025-05-01,Fee complaint,1
TKT004145,CUST002062,2025-06-01,Fee complaint,1
TKT004146,CUST002062,2025-06-01,Billing dispute,1
TKT004147,CUST002062,2025-06-01,Fee complaint,0
TKT004148,CUST002062,2025-06-01,Fraud concern,1
TKT004149,CUST002067,2025-01-01,Billing dispute,1
TKT004150,CUST002067,2025-01-01,Rewards points issue,1
TKT004151,CUST002067,2025-02-01,App/website login issue,1
TKT004152,CUST002067,2025-02-01,Rewards points issue,1
TKT004153,CUST002067,2025-02-01,Rewards points issue,1
TKT004154,CUST002067,2025-02-01,Late payment inquiry,1
TKT004155,CUST002067,2025-02-01,App/website login issue,1
TKT004156,CUST002067,2025-03-01,Card not working,1
TKT004157,CUST002067,2025-03-01,Late payment inquiry,1
TKT004158,CUST002067,2025-05-01,Fee complaint,1
TKT004159,CUST002067,2025-05-01,General inquiry,1
TKT004160,CUST002067,2025-06-01,Billing dispute,1
TKT004161,CUST002067,2025-06-01,Fraud concern,1
TKT004162,CUST002067,2025-06-01,Billing dispute,1
TKT004163,CUST002067,2025-07-01,Billing dispute,1
TKT004164,CUST002067,2025-07-01,Card not working,1
TKT004165,CUST002067,2025-08-01,App/website login issue,1
TKT004166,CUST002067,2025-08-01,Fee complaint,1
TKT004167,CUST002067,2025-11-01,Requesting credit limit increase,1
TKT004168,CUST002067,2025-11-01,Billing dispute,1
TKT004169,CUST002067,2025-11-01,App/website login issue,1
TKT004170,CUST002068,2025-03-01,Requesting credit limit increase,1
TKT004171,CUST002068,2025-03-01,Late payment inquiry,1
TKT004172,CUST002068,2025-03-01,App/website login issue,1
TKT004173,CUST002068,2025-04-01,Late payment inquiry,0
TKT004174,CUST002068,2025-04-01,Late payment inquiry,1
TKT004175,CUST002068,2025-06-01,Fraud concern,1
TKT004176,CUST002068,2025-06-01,Fraud concern,1
TKT004177,CUST002068,2025-06-01,Billing dispute,1
TKT004178,CUST002068,2025-06-01,Rewards points issue,1
TKT004179,CUST002068,2025-07-01,Late payment inquiry,1
TKT004180,CUST002068,2025-07-01,Late payment inquiry,0
TKT004181,CUST002068,2025-07-01,Late payment inquiry,1
TKT004182,CUST002068,2025-08-01,General inquiry,1
TKT004183,CUST002068,2025-08-01,Card not working,0
TKT004184,CUST002068,2025-08-01,Requesting card cancellation,1
TKT004185,CUST002068,2025-10-01,Billing dispute,1
TKT004186,CUST002068,2025-10-01,App/website login issue,1
TKT004187,CUST002068,2025-11-01,General inquiry,1
TKT004188,CUST002068,2025-11-01,Card not working,1
TKT004189,CUST002071,2025-06-01,Requesting credit limit increase,1
TKT004190,CUST002071,2025-07-01,Requesting card cancellation,1
TKT004191,CUST002071,2025-07-01,App/website login issue,1
TKT004192,CUST002071,2025-08-01,Card not working,0
TKT004193,CUST002078,2025-09-01,Fraud concern,1
TKT004194,CUST002078,2025-10-01,Requesting card cancellation,1
TKT004195,CUST002079,2025-01-01,Rewards points issue,1
TKT004196,CUST002079,2025-03-01,App/website login issue,1
TKT004197,CUST002085,2025-07-01,Billing dispute,1
TKT004198,CUST002085,2025-08-01,General inquiry,1
TKT004199,CUST002085,2025-08-01,Fee complaint,1
TKT004200,CUST002088,2025-01-01,App/website login issue,1
TKT004201,CUST002088,2025-01-01,Fee complaint,1
TKT004202,CUST002088,2025-01-01,Requesting credit limit increase,1
TKT004203,CUST002088,2025-02-01,Fee complaint,1
TKT004204,CUST002091,2025-03-01,Requesting card cancellation,1
TKT004205,CUST002093,2025-03-01,Fee complaint,1
TKT004206,CUST002093,2025-04-01,Billing dispute,1
TKT004207,CUST002093,2025-04-01,App/website login issue,1
TKT004208,CUST002093,2025-08-01,Fee complaint,1
TKT004209,CUST002093,2025-08-01,Fee complaint,1
TKT004210,CUST002095,2025-01-01,Fee complaint,1
TKT004211,CUST002095,2025-01-01,Requesting card cancellation,0
TKT004212,CUST002095,2025-02-01,Fee complaint,0
TKT004213,CUST002095,2025-02-01,Rewards points issue,1
TKT004214,CUST002095,2025-03-01,Requesting credit limit increase,1
TKT004215,CUST002095,2025-03-01,Requesting card cancellation,1
TKT004216,CUST002095,2025-03-01,Billing dispute,0
TKT004217,CUST002095,2025-03-01,App/website login issue,1
TKT004218,CUST002095,2025-04-01,App/website login issue,0
TKT004219,CUST002095,2025-04-01,Billing dispute,0
TKT004220,CUST002095,2025-07-01,Rewards points issue,1
TKT004221,CUST002095,2025-07-01,Fee complaint,0
TKT004222,CUST002095,2025-08-01,Requesting card cancellation,1
TKT004223,CUST002095,2025-08-01,General inquiry,1
TKT004224,CUST002095,2025-08-01,General inquiry,1
TKT004225,CUST002095,2025-08-01,Billing dispute,1
TKT004226,CUST002095,2025-09-01,Rewards points issue,1
TKT004227,CUST002095,2025-09-01,General inquiry,1
TKT004228,CUST002095,2025-09-01,Fee complaint,1
TKT004229,CUST002095,2025-09-01,Billing dispute,1
TKT004230,CUST002095,2025-10-01,Card not working,1
TKT004231,CUST002095,2025-10-01,Rewards points issue,1
TKT004232,CUST002095,2025-11-01,General inquiry,1
TKT004233,CUST002095,2025-11-01,General inquiry,1
TKT004234,CUST002095,2025-11-01,Requesting credit limit increase,1
TKT004235,CUST002095,2025-11-01,Fraud concern,1
TKT004236,CUST002095,2025-12-01,Fee complaint,1
TKT004237,CUST002095,2025-12-01,Fraud concern,1
TKT004238,CUST002095,2025-12-01,Late payment inquiry,0
TKT004239,CUST002096,2025-01-01,Rewards points issue,1
TKT004240,CUST002096,2025-01-01,Fraud concern,1
TKT004241,CUST002096,2025-02-01,Billing dispute,1
TKT004242,CUST002096,2025-03-01,Requesting card cancellation,1
TKT004243,CUST002096,2025-03-01,Late payment inquiry,1
TKT004244,CUST002096,2025-03-01,Card not working,1
TKT004245,CUST002096,2025-05-01,App/website login issue,1
TKT004246,CUST002096,2025-06-01,Late payment inquiry,1
TKT004247,CUST002096,2025-07-01,App/website login issue,1
TKT004248,CUST002096,2025-09-01,App/website login issue,0
TKT004249,CUST002096,2025-09-01,Late payment inquiry,1
TKT004250,CUST002096,2025-09-01,Late payment inquiry,1
TKT004251,CUST002096,2025-11-01,Billing dispute,1
TKT004252,CUST002096,2025-12-01,Fee complaint,1
TKT004253,CUST002096,2025-12-01,Fraud concern,1
TKT004254,CUST002098,2025-01-01,Requesting card cancellation,1
TKT004255,CUST002098,2025-01-01,Late payment inquiry,1
TKT004256,CUST002098,2025-02-01,Card not working,1
TKT004257,CUST002098,2025-03-01,Requesting card cancellation,1
TKT004258,CUST002098,2025-03-01,App/website login issue,1
TKT004259,CUST002098,2025-06-01,General inquiry,1
TKT004260,CUST002098,2025-08-01,Billing dispute,1
TKT004261,CUST002098,2025-08-01,Late payment inquiry,1
TKT004262,CUST002098,2025-09-01,Card not working,0
TKT004263,CUST002098,2025-10-01,Requesting credit limit increase,1
TKT004264,CUST002098,2025-11-01,Fraud concern,1
TKT004265,CUST002098,2025-11-01,Fraud concern,1
TKT004266,CUST002098,2025-12-01,Rewards points issue,1
TKT004267,CUST002107,2025-01-01,App/website login issue,1
TKT004268,CUST002107,2025-02-01,Billing dispute,1
TKT004269,CUST002107,2025-03-01,Fee complaint,1
TKT004270,CUST002107,2025-05-01,Billing dispute,1
TKT004271,CUST002107,2025-06-01,App/website login issue,1
TKT004272,CUST002107,2025-06-01,App/website login issue,1
TKT004273,CUST002107,2025-07-01,Card not working,1
TKT004274,CUST002107,2025-09-01,Fraud concern,1
TKT004275,CUST002107,2025-10-01,Billing dispute,1
TKT004276,CUST002107,2025-11-01,Card not working,1
TKT004277,CUST002107,2025-11-01,Fraud concern,1
TKT004278,CUST002107,2025-12-01,App/website login issue,1
TKT004279,CUST002107,2025-12-01,Rewards points issue,1
TKT004280,CUST002113,2025-01-01,Requesting card cancellation,1
TKT004281,CUST002113,2025-02-01,Fraud concern,1
TKT004282,CUST002113,2025-02-01,Fee complaint,1
TKT004283,CUST002113,2025-03-01,Card not working,1
TKT004284,CUST002113,2025-03-01,Requesting card cancellation,1
TKT004285,CUST002113,2025-03-01,General inquiry,1
TKT004286,CUST002114,2025-02-01,General inquiry,1
TKT004287,CUST002114,2025-02-01,Requesting card cancellation,1
TKT004288,CUST002114,2025-03-01,Fee complaint,1
TKT004289,CUST002114,2025-03-01,App/website login issue,1
TKT004290,CUST002114,2025-04-01,General inquiry,1
TKT004291,CUST002114,2025-06-01,Card not working,0
TKT004292,CUST002114,2025-07-01,Card not working,1
TKT004293,CUST002114,2025-07-01,Rewards points issue,1
TKT004294,CUST002114,2025-08-01,Requesting card cancellation,1
TKT004295,CUST002114,2025-10-01,Billing dispute,1
TKT004296,CUST002114,2025-10-01,Fee complaint,1
TKT004297,CUST002114,2025-10-01,Fee complaint,1
TKT004298,CUST002114,2025-11-01,Billing dispute,1
TKT004299,CUST002114,2025-12-01,Requesting card cancellation,1
TKT004300,CUST002121,2025-07-01,Card not working,1
TKT004301,CUST002138,2025-07-01,Rewards points issue,1
TKT004302,CUST002138,2025-07-01,Billing dispute,1
TKT004303,CUST002140,2025-01-01,Rewards points issue,0
